[2026-08-26 01:07:06.593802] ====================================================================================================
[2026-08-26 01:07:06.594229] Branching from: experiments/exp000_muon_and_adamw/adamw/seed_1338/rules.two_d.lr_0.003 step=200 branch_specs=['adamw', 'muon']
[2026-08-26 01:07:06.594674] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=12000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1338, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 50, 100, 200, 500, 1000, 2000, 4000, 6000, 8000, 10000, 12000])
[2026-08-26 01:07:06.594981] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=40)]
[2026-08-26 01:07:06.595215] end_step: 200
[2026-08-26 01:07:06.595431] ====================================================================================================
[2026-08-26 01:07:06.666106]   [compile] trunk: 0.01s
[2026-08-26 01:07:06.698681] loaded checkpoint experiments/exp000_muon_and_adamw/adamw/seed_1338/rules.two_d.lr_0.003/checkpoints/step_200.pt at step 200
[2026-08-26 01:07:06.699163] forking at step 200 ...
[2026-08-26 01:07:06.984100]   [branch @ step 200] pre-fork val_loss=3.33039
[2026-08-26 01:07:06.984360]   [branch @ step 200] 'adamw' (index=0) -> {'rules.two_d.update': 'adamw', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.003, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:07:07.007521]   [compile] adamw: 0.02s
[2026-08-26 01:07:07.009874]   [branch @ step 200] 'muon' (index=1, kl_matched) -> {'rules.two_d.update': 'muon', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.02, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:07:07.030715]   [compile] muon: 0.02s
[2026-08-26 01:07:07.380358]     [branch @ step 200] 'adamw' iter=0 applied train_loss=3.17980 kl=0.00483696 scale=1.0000 post_val_loss=3.32654
[2026-08-26 01:07:08.212947]     [branch @ step 200] 'muon' iter=0 applied train_loss=3.17980 kl=0.00483646 scale=1.0116 post_val_loss=3.32601
[2026-08-26 01:07:08.229107]   [branch @ step 200] checkpointed branches at step=201
[2026-08-26 01:07:08.577800]     [branch @ step 200] 'adamw' iter=1 applied train_loss=3.23042 kl=0.00920279 scale=1.0000 post_val_loss=3.32878
[2026-08-26 01:07:09.433579]     [branch @ step 200] 'muon' iter=1 applied train_loss=3.23014 kl=0.00919353 scale=1.1212 post_val_loss=3.32753
[2026-08-26 01:07:09.773732]     [branch @ step 200] 'adamw' iter=2 applied train_loss=3.21398 kl=0.00451699 scale=1.0000 post_val_loss=3.32071
