[2026-08-26 01:06:02.510969] ====================================================================================================
[2026-08-26 01:06:02.511077] Branching from: experiments/exp000_muon_and_adamw/adamw/seed_1338/rules.two_d.lr_0.003 step=10 branch_specs=['adamw', 'muon']
[2026-08-26 01:06:02.511137] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=12000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1338, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 50, 100, 200, 500, 1000, 2000, 4000, 6000, 8000, 10000, 12000])
[2026-08-26 01:06:02.511196] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=40)]
[2026-08-26 01:06:02.511228] end_step: 10
[2026-08-26 01:06:02.511257] ====================================================================================================
[2026-08-26 01:06:06.221083]   [compile] trunk: 2.20s
[2026-08-26 01:06:06.254624] loaded checkpoint experiments/exp000_muon_and_adamw/adamw/seed_1338/rules.two_d.lr_0.003/checkpoints/step_10.pt at step 10
[2026-08-26 01:06:06.255054] forking at step 10 ...
[2026-08-26 01:06:06.831633]   [branch @ step 10] pre-fork val_loss=4.35570
[2026-08-26 01:06:06.831848]   [branch @ step 10] 'adamw' (index=0) -> {'rules.two_d.update': 'adamw', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.003, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:06:06.853608]   [compile] adamw: 0.01s
[2026-08-26 01:06:06.855965]   [branch @ step 10] 'muon' (index=1, kl_matched) -> {'rules.two_d.update': 'muon', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.02, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:06:06.874534]   [compile] muon: 0.01s
[2026-08-26 01:06:07.599837]     [branch @ step 10] 'adamw' iter=0 applied train_loss=4.53170 kl=0.000720991 scale=1.0000 post_val_loss=4.30756
[2026-08-26 01:06:08.392583]     [branch @ step 10] 'muon' iter=0 applied train_loss=4.53170 kl=0.000720946 scale=3.7760 post_val_loss=4.30451
[2026-08-26 01:06:08.410511]   [branch @ step 10] checkpointed branches at step=11
[2026-08-26 01:06:08.718522]     [branch @ step 10] 'adamw' iter=1 applied train_loss=4.25010 kl=0.000604244 scale=1.0000 post_val_loss=4.27475
[2026-08-26 01:06:09.490432]     [branch @ step 10] 'muon' iter=1 applied train_loss=4.24646 kl=0.000604477 scale=3.5475 post_val_loss=4.26978
[2026-08-26 01:06:09.802144]     [branch @ step 10] 'adamw' iter=2 applied train_loss=4.24478 kl=0.000339931 scale=1.0000 post_val_loss=4.24742
[2026-08-26 01:06:10.574193]     [branch @ step 10] 'muon' iter=2 applied train_loss=4.23937 kl=0.000340005 scale=2.7968 post_val_loss=4.24188
[2026-08-26 01:06:10.896845]     [branch @ step 10] 'adamw' iter=3 applied train_loss=4.31424 kl=0.000794047 scale=1.0000 post_val_loss=4.23176
[2026-08-26 01:06:11.674196]     [branch @ step 10] 'muon' iter=3 applied train_loss=4.30798 kl=0.000794031 scale=3.0859 post_val_loss=4.22593
[2026-08-26 01:06:11.691708]   [branch @ step 10] checkpointed branches at step=14
[2026-08-26 01:06:12.014083]     [branch @ step 10] 'adamw' iter=4 applied train_loss=4.11640 kl=0.00189738 scale=1.0000 post_val_loss=4.24036
[2026-08-26 01:06:12.810105]     [branch @ step 10] 'muon' iter=4 applied train_loss=4.10887 kl=0.00189691 scale=3.8359 post_val_loss=4.23512
[2026-08-26 01:06:13.211840]     [branch @ step 10] 'adamw' iter=6 applied train_loss=4.23176 kl=0.000486488 scale=1.0000 post_val_loss=4.23157
[2026-08-26 01:06:13.994773]     [branch @ step 10] 'muon' iter=6 applied train_loss=4.23200 kl=0.000486313 scale=2.2462 post_val_loss=4.23219
[2026-08-26 01:06:14.396888]     [branch @ step 10] 'adamw' iter=8 applied train_loss=4.20593 kl=0.000465016 scale=1.0000 post_val_loss=4.19340
[2026-08-26 01:06:15.189922]     [branch @ step 10] 'muon' iter=8 applied train_loss=4.20649 kl=0.000465247 scale=1.8162 post_val_loss=4.18968
[2026-08-26 01:06:15.592803]     [branch @ step 10] 'adamw' iter=10 applied train_loss=4.25610 kl=0.000546899 scale=1.0000 post_val_loss=4.18075
[2026-08-26 01:06:16.383768]     [branch @ step 10] 'muon' iter=10 applied train_loss=4.24959 kl=0.000546897 scale=1.6778 post_val_loss=4.17645
[2026-08-26 01:06:16.787255]     [branch @ step 10] 'adamw' iter=12 applied train_loss=4.20671 kl=0.000534296 scale=1.0000 post_val_loss=4.14780
[2026-08-26 01:06:17.585985]     [branch @ step 10] 'muon' iter=12 applied train_loss=4.20515 kl=0.000533787 scale=1.5701 post_val_loss=4.14523
[2026-08-26 01:06:17.990005]     [branch @ step 10] 'adamw' iter=14 applied train_loss=4.09071 kl=0.00041305 scale=1.0000 post_val_loss=4.12284
[2026-08-26 01:06:18.792922]     [branch @ step 10] 'muon' iter=14 applied train_loss=4.08819 kl=0.000413236 scale=1.3520 post_val_loss=4.12027
[2026-08-26 01:06:18.871977]   [branch @ step 10] checkpointed branches at step=26
[2026-08-26 01:06:19.210246]     [branch @ step 10] 'adamw' iter=16 applied train_loss=4.12619 kl=0.000317957 scale=1.0000 post_val_loss=4.10219
