[2026-08-26 01:12:51.224201] ====================================================================================================
[2026-08-26 01:12:51.224948] Branching from: experiments/exp000_muon_and_adamw/adamw/seed_1340/rules.two_d.lr_0.003 step=500 branch_specs=['adamw', 'muon']
[2026-08-26 01:12:51.225091] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=12000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1340, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 50, 100, 200, 500, 1000, 2000, 4000, 6000, 8000, 10000, 12000])
[2026-08-26 01:12:51.225161] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=40)]
[2026-08-26 01:12:51.225194] end_step: 500
[2026-08-26 01:12:51.225224] ====================================================================================================
[2026-08-26 01:12:51.293199]   [compile] trunk: 0.01s
[2026-08-26 01:12:51.327491] loaded checkpoint experiments/exp000_muon_and_adamw/adamw/seed_1340/rules.two_d.lr_0.003/checkpoints/step_500.pt at step 500
[2026-08-26 01:12:51.327997] forking at step 500 ...
[2026-08-26 01:12:51.623543]   [branch @ step 500] pre-fork val_loss=3.08094
[2026-08-26 01:12:51.623800]   [branch @ step 500] 'adamw' (index=0) -> {'rules.two_d.update': 'adamw', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.003, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:12:51.646744]   [compile] adamw: 0.02s
[2026-08-26 01:12:51.649264]   [branch @ step 500] 'muon' (index=1, kl_matched) -> {'rules.two_d.update': 'muon', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.02, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:12:51.670293]   [compile] muon: 0.02s
[2026-08-26 01:12:52.021946]     [branch @ step 500] 'adamw' iter=0 applied train_loss=3.06947 kl=0.00348824 scale=1.0000 post_val_loss=3.08154
[2026-08-26 01:12:52.861540]     [branch @ step 500] 'muon' iter=0 applied train_loss=3.06947 kl=0.00348811 scale=0.7894 post_val_loss=3.08089
[2026-08-26 01:12:52.879535]   [branch @ step 500] checkpointed branches at step=501
[2026-08-26 01:12:53.228905]     [branch @ step 500] 'adamw' iter=1 applied train_loss=3.11298 kl=0.0040652 scale=1.0000 post_val_loss=3.07816
[2026-08-26 01:12:54.161428]     [branch @ step 500] 'muon' iter=1 applied train_loss=3.11172 kl=0.0040662 scale=0.8673 post_val_loss=3.07868
[2026-08-26 01:12:54.517666]     [branch @ step 500] 'adamw' iter=2 applied train_loss=3.09329 kl=0.00417119 scale=1.0000 post_val_loss=3.07879
