[2026-08-26 01:09:41.359736] ====================================================================================================
[2026-08-26 01:09:41.359816] Branching from: experiments/exp000_muon_and_adamw/adamw/seed_1339/rules.two_d.lr_0.003 step=200 branch_specs=['adamw', 'muon']
[2026-08-26 01:09:41.359873] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=12000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1339, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 50, 100, 200, 500, 1000, 2000, 4000, 6000, 8000, 10000, 12000])
[2026-08-26 01:09:41.359920] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=40)]
[2026-08-26 01:09:41.359948] end_step: 200
[2026-08-26 01:09:41.359974] ====================================================================================================
[2026-08-26 01:09:41.427175]   [compile] trunk: 0.01s
[2026-08-26 01:09:41.457409] loaded checkpoint experiments/exp000_muon_and_adamw/adamw/seed_1339/rules.two_d.lr_0.003/checkpoints/step_200.pt at step 200
[2026-08-26 01:09:41.457909] forking at step 200 ...
[2026-08-26 01:09:41.750441]   [branch @ step 200] pre-fork val_loss=3.32998
[2026-08-26 01:09:41.750660]   [branch @ step 200] 'adamw' (index=0) -> {'rules.two_d.update': 'adamw', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.003, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:09:41.774393]   [compile] adamw: 0.02s
[2026-08-26 01:09:41.777749]   [branch @ step 200] 'muon' (index=1, kl_matched) -> {'rules.two_d.update': 'muon', 'rules.two_d.sizing': 'learning_rate', 'rules.two_d.lr': 0.02, 'rules.two_d.betas': [0.9, 0.95], 'rules.two_d.nesterov': False, 'rules.two_d.wd_raw': 0.0002}
[2026-08-26 01:09:41.801340]   [compile] muon: 0.02s
[2026-08-26 01:09:42.151998]     [branch @ step 200] 'adamw' iter=0 applied train_loss=3.18829 kl=0.00393224 scale=1.0000 post_val_loss=3.33131
[2026-08-26 01:09:42.988751]     [branch @ step 200] 'muon' iter=0 applied train_loss=3.18829 kl=0.00393504 scale=0.9895 post_val_loss=3.32925
[2026-08-26 01:09:43.006129]   [branch @ step 200] checkpointed branches at step=201
[2026-08-26 01:09:43.349013]     [branch @ step 200] 'adamw' iter=1 applied train_loss=3.24444 kl=0.00881302 scale=1.0000 post_val_loss=3.32648
[2026-08-26 01:09:44.243061]     [branch @ step 200] 'muon' iter=1 applied train_loss=3.24206 kl=0.00881677 scale=1.1820 post_val_loss=3.32660
[2026-08-26 01:09:44.604662]     [branch @ step 200] 'adamw' iter=2 applied train_loss=3.20530 kl=0.00417655 scale=1.0000 post_val_loss=3.32877
